wavelength_nm,R,T,A
4.260000000000000000e+02,8.227372204883250939e-01,9.424139659160158528e-03,1.678386398525147372e-01
4.270000000000000000e+02,8.229530137603668916e-01,9.488087720824078461e-03,1.675588985188090352e-01
4.279999999999999432e+02,8.229982457477006408e-01,9.565973929148652299e-03,1.674357803231507069e-01
4.290000000000000000e+02,8.228687195780487462e-01,9.658186502860821587e-03,1.674730939190904322e-01
4.299999999999999432e+02,8.225578893142058146e-01,9.767176615930513867e-03,1.676749340698636681e-01
4.310000000000000000e+02,8.220619954355821157e-01,9.893302493716895143e-03,1.680447020707009909e-01
4.319999999999999432e+02,8.213768661687806949e-01,1.003729664231944180e-02,1.685858371888998564e-01
4.330000000000000000e+02,8.204978245786261892e-01,1.020030103333652120e-02,1.693018743880372878e-01
4.340000000000000000e+02,8.194217195151453081e-01,1.038171142687319137e-02,1.701965690579815005e-01
4.349999999999999432e+02,8.181443781741150056e-01,1.058233035659868898e-02,1.712732914692862984e-01
4.360000000000000000e+02,8.166557305678101564e-01,1.080369790248292099e-02,1.725405715297069209e-01
4.369999999999999432e+02,8.149515235800243174e-01,1.104811362999885346e-02,1.740003627899768257e-01
4.380000000000000000e+02,8.130250550841527923e-01,1.131703669709764430e-02,1.756579082187495755e-01
4.389999999999999432e+02,8.108706449921133652e-01,1.161207455529104232e-02,1.775172804525955994e-01
4.399999999999999432e+02,8.084831223385473553e-01,1.193419686946491261e-02,1.795826807919877199e-01
4.410000000000000000e+02,8.058714136833982078e-01,1.228448814250948477e-02,1.818440981740923057e-01
4.419999999999999432e+02,8.030172749680779543e-01,1.266527242871220114e-02,1.843174526032098359e-01
4.430000000000000000e+02,7.999191557307715472e-01,1.306520865688453291e-02,1.870156356123439112e-01
4.440000000000000000e+02,7.965990967978004988e-01,1.344582078493277918e-02,1.899550824172667185e-01
4.450000000000000000e+02,7.930493146209001143e-01,1.385657798756890699e-02,1.930941073915309891e-01
4.460000000000000000e+02,7.892569924682066862e-01,1.429938192420828619e-02,1.964436256075850207e-01
4.469999999999999432e+02,7.852398476064099686e-01,1.477443318997325936e-02,1.999857192036167686e-01
4.480000000000000000e+02,7.809923747545033379e-01,1.528389739471821759e-02,2.037237278507784410e-01
4.489999999999999432e+02,7.765174825831689942e-01,1.582919630992342397e-02,2.076533211069075957e-01
4.500000000000000000e+02,7.718109374210734286e-01,1.641164937327460258e-02,2.117774132056519654e-01
