wavelength_nm,R,T,A
4.580000000000000000e+02,2.496712114963041129e-01,3.026182039105091565e-02,7.200669681126449229e-01
4.589999999999999432e+02,2.465052814847285279e-01,3.071192509049361016e-02,7.227827934247779140e-01
4.600000000000000000e+02,2.462496134084913857e-01,3.066764542516395298e-02,7.230827411663446336e-01
4.609999999999999432e+02,2.485726481929360632e-01,3.031026782734297376e-02,7.211170839797209631e-01
4.620000000000000000e+02,2.530509040049037650e-01,2.972968626492026104e-02,7.172194097301759497e-01
4.629999999999999432e+02,2.591393034718018074e-01,2.888534681826657874e-02,7.119753497099315931e-01
4.640000000000000000e+02,2.660707905149133357e-01,2.781461507220577695e-02,7.061145944128809360e-01
4.650000000000000000e+02,2.730425209116611462e-01,2.673351615667429737e-02,7.002239629316645564e-01
4.659999999999999432e+02,2.794652935798841442e-01,2.569595906064444865e-02,6.948387473594713759e-01
4.670000000000000000e+02,2.856081872677722622e-01,2.620406853709069880e-02,6.881877441951370633e-01
4.679999999999999432e+02,2.913412991339132674e-01,2.688250338059250052e-02,6.817761974854942286e-01
4.690000000000000000e+02,2.962400753980575230e-01,2.760590191268923188e-02,6.761540226892532868e-01
4.699999999999999432e+02,2.992344011640956092e-01,2.788876366025834497e-02,6.728768351756460042e-01
4.709999999999999432e+02,2.994462039427230882e-01,2.753549637827670815e-02,6.730182996790002870e-01
4.720000000000000000e+02,2.978699554107205327e-01,2.736715945572940761e-02,6.747628851335500944e-01
4.729999999999999432e+02,2.945382712005179537e-01,2.738651400664115360e-02,6.780752147928408302e-01
4.740000000000000000e+02,2.930394175399967382e-01,2.969519295980948756e-02,6.772653895001937707e-01
4.749999999999999432e+02,2.909919153563345073e-01,3.299815015107689792e-02,6.760099344925886156e-01
4.760000000000000000e+02,2.873646436238622148e-01,3.694636847597683460e-02,6.756889879001609645e-01
